date,instrument,maturity,observation,value,currency
2021-09-07T00:00:00.000Z,CBOT.ZC,N2022,High,540.75,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,N2022,Low,527,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,N2022,Settle,527.75,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,U2022,Low,498,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,U2022,Settle,498.5,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,Z2022,High,504,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,Z2022,Low,497,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,Z2022,Settle,497.25,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,H2023,Low,504.25,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,H2023,Settle,504.25,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,K2023,Low,507.5,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,K2023,Settle,507.5,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,N2023,High,516,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,N2023,Low,509.5,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,N2023,Settle,509.5,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,U2023,High,492.75,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,U2023,Low,481.25,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,U2023,Settle,481.25,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,Z2023,High,478,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,Z2023,Low,468.75,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,Z2023,Settle,470,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,N2024,High,483,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,N2024,Settle,478.75,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,Z2024,High,435.75,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,Z2024,Low,435,USD
2021-09-07T00:00:00.000Z,CBOT.ZC,Z2024,Settle,435.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,U2021,Low,495,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,U2021,Settle,498.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2021,High,516.75,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2021,Low,507.75,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2021,Settle,510.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,H2022,High,526,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,H2022,Low,517.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,H2022,Settle,519.75,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,K2022,High,532,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,K2022,Low,523.75,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,K2022,Settle,526,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,N2022,High,532.75,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,N2022,Low,525,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,N2022,Settle,526.5,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,U2022,High,505.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,U2022,Low,498.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,U2022,Settle,498.75,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2022,High,502,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2022,Low,496.75,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2022,Settle,497.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,H2023,High,508.75,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,H2023,Low,503.75,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,H2023,Settle,504,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,K2023,Low,507.5,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,K2023,Settle,507.5,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,N2023,High,514.5,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,N2023,Low,509.5,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,N2023,Settle,509.5,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,U2023,Settle,480.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2023,High,470.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2023,Low,468.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2023,Settle,468.5,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,N2024,Settle,477.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2024,High,437.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2024,Low,435.25,USD
2021-09-08T00:00:00.000Z,CBOT.ZC,Z2024,Settle,436.5,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,U2021,High,500,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,U2021,Low,494.5,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,U2021,Settle,496,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,Z2021,Low,504.25,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,Z2021,Settle,510,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,H2022,High,522,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,H2022,Low,513.75,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,H2022,Settle,519.25,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,K2022,High,527.25,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,K2022,Low,520,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,K2022,Settle,524.75,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,N2022,High,527.25,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,N2022,Low,521,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,N2022,Settle,524.25,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,U2022,High,499.5,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,U2022,Low,493,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,U2022,Settle,493.75,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,Z2022,High,497.75,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,Z2022,Low,491.5,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,Z2022,Settle,492.25,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,H2023,Low,499,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,H2023,Settle,499,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,K2023,Settle,502.75,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,N2023,Low,504,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,N2023,Settle,504.5,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,U2023,High,478.25,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,U2023,Low,476.75,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,U2023,Settle,476.75,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,Z2023,High,469,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,Z2023,Low,465.75,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,Z2023,Settle,466.25,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,N2024,Settle,475,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,Z2024,High,436.25,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,Z2024,Low,436,USD
2021-09-09T00:00:00.000Z,CBOT.ZC,Z2024,Settle,436,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,U2021,High,505,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,U2021,Low,487.75,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,U2021,Settle,502.75,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,Z2021,High,524,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,Z2021,Settle,517.5,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,H2022,High,532.25,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,H2022,Settle,526.5,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,K2022,High,536.75,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,K2022,Settle,531.5,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,N2022,High,535.75,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,N2022,Settle,531,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,U2022,High,505.5,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,U2022,Low,490,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,U2022,Settle,503,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,Z2022,High,501.5,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,Z2022,Low,488.75,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,Z2022,Settle,501.25,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,H2023,Low,496,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,H2023,Settle,507.75,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,K2023,Low,501.5,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,K2023,Settle,510.75,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,N2023,Settle,512.5,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,U2023,Settle,480.25,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,Z2023,High,469.25,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,Z2023,Low,465.25,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,Z2023,Settle,468.5,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,N2024,Settle,477.25,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,Z2024,High,437.25,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,Z2024,Low,436,USD
2021-09-10T00:00:00.000Z,CBOT.ZC,Z2024,Settle,437.25,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,U2021,High,503.5,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,U2021,Low,493,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,U2021,Settle,496.75,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2021,High,519.75,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2021,Low,507.5,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2021,Settle,513.25,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,H2022,High,528.75,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,H2022,Low,516.75,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,H2022,Settle,522,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,K2022,High,532.75,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,K2022,Low,522,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,K2022,Settle,527.25,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,N2022,High,532.25,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,N2022,Low,522,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,N2022,Settle,526.5,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,U2022,High,505.25,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,U2022,Low,499,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,U2022,Settle,501,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2022,High,503.25,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2022,Low,497,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2022,Settle,498.5,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,H2023,Low,504,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,H2023,Settle,505,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,K2023,Settle,508.75,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,N2023,Low,509.5,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,N2023,Settle,510.75,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,U2023,Settle,477.5,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2023,High,470,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2023,Low,467,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2023,Settle,467,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,N2024,Settle,476,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2024,High,436.75,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2024,Low,436,USD
2021-09-13T00:00:00.000Z,CBOT.ZC,Z2024,Settle,436.25,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,U2021,High,503,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,U2021,Low,497,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,U2021,Settle,503,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2021,High,521.5,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2021,Low,513,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2021,Settle,520.25,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,H2022,High,529.25,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,H2022,Low,521.75,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,H2022,Settle,528.25,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,K2022,High,534.25,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,K2022,Low,527.25,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,K2022,Settle,533.25,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,N2022,High,533.25,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,N2022,Low,527,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,N2022,Settle,532.5,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,U2022,High,505.75,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,U2022,Settle,505.75,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2022,High,502,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2022,Low,497.5,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2022,Settle,502,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,H2023,High,508.5,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,H2023,Settle,508.5,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,K2023,Settle,511.5,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,N2023,High,513,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,N2023,Low,508.5,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,N2023,Settle,512.5,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,U2023,Settle,479.25,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2023,High,471,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2023,Low,467,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2023,Settle,470.75,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,N2024,Settle,479.25,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2024,High,437.25,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2024,Low,436.5,USD
2021-09-14T00:00:00.000Z,CBOT.ZC,Z2024,Settle,437,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,Z2021,High,534.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,Z2021,Low,520.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,Z2021,Settle,533.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,H2022,High,541.75,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,H2022,Low,528.25,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,H2022,Settle,540.75,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,K2022,High,545.75,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,K2022,Low,533.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,K2022,Settle,544.75,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,N2022,High,544.25,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,N2022,Low,532,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,N2022,Settle,543.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,U2022,High,512.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,U2022,Low,504.25,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,U2022,Settle,512.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,Z2022,High,508.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,Z2022,Low,500,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,Z2022,Settle,507.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,H2023,High,515.75,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,H2023,Low,507.25,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,H2023,Settle,514.75,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,K2023,Settle,517.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,N2023,High,518.75,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,N2023,Settle,518.75,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,U2023,High,482.25,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,U2023,Low,476.25,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,U2023,Settle,482.25,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,Z2023,High,472.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,Z2023,Low,468.5,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,Z2023,Settle,472,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,N2024,High,481,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,N2024,Low,480,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,N2024,Settle,481,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,Z2024,High,438,USD
2021-09-15T00:00:00.000Z,CBOT.ZC,Z2024,Settle,437.5,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,Z2021,High,537.5,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,Z2021,Low,528,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,Z2021,Settle,529.5,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,H2022,High,545,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,H2022,Low,536,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,H2022,Settle,536.75,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,K2022,High,548.5,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,K2022,Low,540.25,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,K2022,Settle,541,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,N2022,Low,539,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,N2022,Settle,539.75,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,U2022,High,516.25,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,U2022,Low,507.75,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,U2022,Settle,509.25,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,Z2022,Low,503.25,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,Z2022,Settle,504,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,H2023,High,519,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,H2023,Low,510.5,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,H2023,Settle,511.25,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,K2023,High,520,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,K2023,Low,513.5,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,K2023,Settle,514.25,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,N2023,Low,514.5,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,N2023,Settle,515.25,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,U2023,High,480.25,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,U2023,Low,478.5,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,U2023,Settle,480,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,Z2023,High,475,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,Z2023,Low,468.75,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,Z2023,Settle,468.75,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,N2024,Settle,477.75,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,Z2024,High,438.25,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,Z2024,Low,436,USD
2021-09-16T00:00:00.000Z,CBOT.ZC,Z2024,Settle,436.5,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2021,High,530.5,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2021,Low,521.75,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2021,Settle,527.25,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,H2022,High,537.75,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,H2022,Low,529.75,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,H2022,Settle,534.25,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,K2022,High,541.5,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,K2022,Low,534.25,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,K2022,Settle,538.25,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,N2022,High,540.75,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,N2022,Low,533.75,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,N2022,Settle,536.25,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,U2022,High,510,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,U2022,Settle,507,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2022,High,504.75,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2022,Low,500.75,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2022,Settle,503,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,H2023,High,511.75,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,H2023,Settle,510,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,K2023,Low,511.25,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,K2023,Settle,513,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,N2023,Settle,514.25,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,U2023,Settle,476.25,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2023,High,467.75,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2023,Low,465.25,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2023,Settle,465.25,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,N2024,High,475,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,N2024,Low,474.5,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,N2024,Settle,474.5,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2024,High,436.5,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2024,Low,436,USD
2021-09-17T00:00:00.000Z,CBOT.ZC,Z2024,Settle,436.5,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2021,High,527,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2021,Low,515.25,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2021,Settle,521.75,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,H2022,High,534.25,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,H2022,Low,523.25,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,H2022,Settle,529.75,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,K2022,High,538,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,K2022,Low,528,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,K2022,Settle,534.5,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,N2022,High,536.25,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,N2022,Low,526.75,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,N2022,Settle,533.5,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,U2022,Low,499.75,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,U2022,Settle,505.5,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2022,High,503.5,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2022,Low,497.25,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2022,Settle,501.75,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,H2023,High,510.75,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,H2023,Settle,508.75,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,K2023,Settle,512,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,N2023,Settle,513.25,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,U2023,Settle,478.25,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2023,High,469,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2023,Low,463.5,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2023,Settle,466.75,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,N2024,Settle,476,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2024,High,438,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2024,Low,436,USD
2021-09-20T00:00:00.000Z,CBOT.ZC,Z2024,Settle,436.75,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,Z2021,High,522.75,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,Z2021,Low,512.75,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,Z2021,Settle,517,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,H2022,High,530.75,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,H2022,Low,521,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,H2022,Settle,525,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,K2022,High,535.5,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,K2022,Low,526.25,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,K2022,Settle,530,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,N2022,High,534.25,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,N2022,Low,526,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,N2022,Settle,529.5,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,U2022,Low,498.75,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,U2022,Settle,501,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,Z2022,High,502.75,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,Z2022,Low,496.25,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,Z2022,Settle,497,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,H2023,Low,503.25,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,H2023,Settle,504.25,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,K2023,Low,506.75,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,K2023,Settle,507.75,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,N2023,Low,507.5,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,N2023,Settle,509.5,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,U2023,Settle,475.75,USD
2021-09-21T00:00:00.000Z,CBOT.ZC,Z2023,High,467,USD
